"stand","trap","year","side","firstyeardata","trap.X","size","species","filledseeds","emptyseeds","cones","conefilledseeds","coneemptyseeds","totfilledseeds","totemptyseeds","allseeds"
"AV14",1,2017,"NW",2010,45.7,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",1,2017,"NW",2010,45.7,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",1,2017,"NW",2010,45.7,0.17008125,"ABAM",12,16,0,0,0,70.5545143865065,94.0726858486753,164.627200235182
"AV14",1,2017,"NW",2010,45.7,0.17008125,"ABLA",10,7,0,0,0,58.795428655422,41.1568000587954,99.9522287142175
"AV14",1,2017,"NW",2010,45.7,0.17008125,"TSHE",142,194,7,0,5,834.895086906993,1170.0290302429,2004.92411714989
"AV14",1,2018,"NW",2010,45.7,0.17008125,"ABAM",1,0,0,0,1,5.8795428655422,5.8795428655422,11.7590857310844
"AV14",1,2018,"NW",2010,45.7,0.17008125,"TSHE",31,4,2,0,0,182.265828831808,23.5181714621688,205.784000293977
"AV14",1,2019,"NW",2010,45.7,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",1,2019,"NW",2010,45.7,0.17008125,"TSHE",990,13,14,30,2,5997.13372285305,88.1931429831331,6085.32686583618
"AV14",1,2019,"NW",2010,45.7,0.17008125,"ABAM",3,5,0,0,1,17.6386285966266,35.2772571932532,52.9158857898798
"AV14",1,2020,"NW",2010,45.7,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",1,2020,"NW",2010,45.7,0.17008125,"TSHE",171,17,14,20,6,1122.99268731856,135.229485907471,1258.22217322603
"AV14",2,2010,"NW",2010,51.2,0.17008125,"ABAM",31,13,0,0,0,182.265828831808,76.4340572520487,258.699886083857
"AV14",2,2010,"NW",2010,51.2,0.17008125,"ABPR",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",2,2010,"NW",2010,51.2,0.17008125,"TSHE",249,122,20,0,0,1464.00617352001,717.304229596149,2181.31040311616
"AV14",2,2010,"NW",2010,51.2,0.17008125,"THPL",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",2,2010,"NW",2010,51.2,0.17008125,"ABLA",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",2,2011,"NW",2010,51.2,0.17008125,"TSHE",21,13,12,0,0,123.470400176386,76.4340572520487,199.904457428435
"AV14",2,2012,"NW",2010,51.2,0.17008125,"ABAM",17,0,0,0,0,99.9522287142175,0,99.9522287142175
"AV14",2,2012,"NW",2010,51.2,0.17008125,"TSHE",312,4,6,0,0,1834.41737404917,23.5181714621688,1857.93554551134
"AV14",2,2013,"NW",2010,51.2,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",2,2013,"NW",2010,51.2,0.17008125,"TSHE",11,37,4,1,13,70.5545143865065,293.97714327711,364.531657663617
"AV14",2,2014,"NW",2010,51.2,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",2,2014,"NW",2010,51.2,0.17008125,"THPL",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AV14",2,2014,"NW",2010,51.2,0.17008125,"TSHE",386,149,16,23,2,2404.73303200676,887.810972696873,3292.54400470363
"AV14",2,2015,"NW",2010,51.2,0.17008125,"TSHE",58,6,11,3,2,358.652114798074,47.0363429243376,405.688457722412
"AV14",2,2015,"NW",2010,51.2,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AV14",2,2015,"NW",2010,51.2,0.17008125,"ALRU",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AV14",2,2016,"NW",2010,51.2,0.17008125,"TSHE",354,65,10,29,22,2251.86491750266,511.520229302172,2763.38514680484
"AV14",2,2016,"NW",2010,51.2,0.17008125,"ABAM",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AV14",2,2017,"NW",2010,51.2,0.17008125,"ABAM",7,7,0,0,0,41.1568000587954,41.1568000587954,82.3136001175909
"AV14",2,2017,"NW",2010,51.2,0.17008125,"ABLA",11,4,0,0,0,64.6749715209642,23.5181714621688,88.1931429831331
"AV14",2,2017,"NW",2010,51.2,0.17008125,"TSHE",114,199,10,10,9,729.063315327233,1222.94491603278,1952.00823136001
"AV14",2,2018,"NW",2010,51.2,0.17008125,"TSHE",33,2,4,0,0,194.024914562893,11.7590857310844,205.784000293977
"AV14",2,2018,"NW",2010,51.2,0.17008125,"ABAM",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AV14",2,2019,"NW",2010,51.2,0.17008125,"CANO",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AV14",2,2019,"NW",2010,51.2,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",2,2019,"NW",2010,51.2,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",2,2019,"NW",2010,51.2,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",2,2019,"NW",2010,51.2,0.17008125,"TSHE",1042,53,8,50,3,6420.46080917209,329.254400470363,6749.71520964245
"AV14",2,2020,"NW",2010,51.2,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",2,2020,"NW",2010,51.2,0.17008125,"TSHE",199,23,20,0,0,1170.0290302429,135.229485907471,1305.25851615037
"AV14",2,2020,"NW",2010,51.2,0.17008125,"CANO",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",2,2020,"NW",2010,51.2,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",3,2010,"NW",2010,55,0.17008125,"TSHE",267,78,50,0,0,1569.83794509977,458.604343512292,2028.44228861206
"AV14",3,2010,"NW",2010,55,0.17008125,"ABAM",17,6,0,0,0,99.9522287142175,35.2772571932532,135.229485907471
"AV14",3,2010,"NW",2010,55,0.17008125,"THPL",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",3,2011,"NW",2010,55,0.17008125,"TSHE",21,11,47,0,0,123.470400176386,64.6749715209642,188.145371697351
"AV14",3,2011,"NW",2010,55,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",3,2012,"NW",2010,55,0.17008125,"ABAM",8,0,0,0,0,47.0363429243376,0,47.0363429243376
"AV14",3,2012,"NW",2010,55,0.17008125,"TSHE",195,8,28,0,0,1146.51085878073,47.0363429243376,1193.54720170507
"AV14",3,2013,"NW",2010,55,0.17008125,"TSHE",11,44,29,15,31,152.868114504097,440.965714915665,593.833829419763
"AV14",3,2014,"NW",2010,55,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",3,2014,"NW",2010,55,0.17008125,"TSHE",507,85,30,17,13,3080.88046154412,576.195200823136,3657.07566236725
"AV14",3,2014,"NW",2010,55,0.17008125,"ABAM",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AV14",3,2015,"NW",2010,55,0.17008125,"TSHE",24,64,32,4,59,164.627200235182,723.183772461691,887.810972696873
"AV14",3,2015,"NW",2010,55,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",3,2016,"NW",2010,55,0.17008125,"TSHE",39,53,14,24,5,370.411200529159,341.013486201448,711.424686730607
"AV14",3,2017,"NW",2010,55,0.17008125,"TSHE",294,111,49,180,0,2786.903318267,652.629258075185,3439.53257634219
"AV14",3,2017,"NW",2010,55,0.17008125,"ABAM",27,0,0,0,0,158.74765736964,0,158.74765736964
"AV14",3,2018,"NW",2010,55,0.17008125,"TSHE",21,0,86,55,1,446.845257781208,5.8795428655422,452.72480064675
"AV14",3,2018,"NW",2010,55,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AV14",3,2019,"NW",2010,55,0.17008125,"TSHE",1238,237,134,263,88,8825.19384117885,1910.85143130122,10736.0452724801
"AV14",3,2019,"NW",2010,55,0.17008125,"ABAM",8,8,0,0,0,47.0363429243376,47.0363429243376,94.0726858486753
"AV14",3,2020,"NW",2010,55,0.17008125,"TSHE",79,7,336,27,360,623.231543747474,2157.79223165399,2781.02377540146
"AV14",4,2010,"NW",2010,58.9,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",4,2010,"NW",2010,58.9,0.17008125,"TSHE",229,93,31,0,0,1346.41531620916,546.797486495425,1893.21280270459
"AV14",4,2010,"NW",2010,58.9,0.17008125,"ABPR",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",4,2010,"NW",2010,58.9,0.17008125,"ABAM",14,3,0,0,0,82.3136001175909,17.6386285966266,99.9522287142175
"AV14",4,2011,"NW",2010,58.9,0.17008125,"TSHE",26,21,36,0,0,152.868114504097,123.470400176386,276.338514680484
"AV14",4,2011,"NW",2010,58.9,0.17008125,"ABAM",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AV14",4,2012,"NW",2010,58.9,0.17008125,"ABAM",11,2,0,0,0,64.6749715209642,11.7590857310844,76.4340572520487
"AV14",4,2012,"NW",2010,58.9,0.17008125,"TSHE",288,11,31,0,0,1693.30834527615,64.6749715209642,1757.98331679712
"AV14",4,2013,"NW",2010,58.9,0.17008125,"TSHE",17,6,44,18,0,205.784000293977,35.2772571932532,241.06125748723
"AV14",4,2014,"NW",2010,58.9,0.17008125,"TSHE",475,156,52,21,141,2916.25326130893,1746.22423106603,4662.47749237497
"AV14",4,2014,"NW",2010,58.9,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AV14",4,2014,"NW",2010,58.9,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",4,2015,"NW",2010,58.9,0.17008125,"TSHE",57,8,20,23,0,470.363429243376,47.0363429243376,517.399772167714
"AV14",4,2016,"NW",2010,58.9,0.17008125,"TSHE",279,77,88,745,99,6020.65189431522,1034.79954433543,7055.45143865065
"AV14",4,2017,"NW",2010,58.9,0.17008125,"THPL",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AV14",4,2017,"NW",2010,58.9,0.17008125,"ABLA",5,7,1,0,8,29.397714327711,88.1931429831331,117.590857310844
"AV14",4,2017,"NW",2010,58.9,0.17008125,"TSHE",142,197,55,56,51,1164.14948737736,1458.12663065447,2622.27611803182
"AV14",4,2017,"NW",2010,58.9,0.17008125,"ABAM",6,1,0,0,0,35.2772571932532,5.8795428655422,41.1568000587954
"AV14",4,2018,"NW",2010,58.9,0.17008125,"TSHE",28,3,50,20,2,282.218057546026,29.397714327711,311.615771873737
"AV14",4,2019,"NW",2010,58.9,0.17008125,"ABAM",6,2,0,0,0,35.2772571932532,11.7590857310844,47.0363429243376
"AV14",4,2019,"NW",2010,58.9,0.17008125,"TSHE",1256,83,62,214,0,8642.92801234704,488.002057840003,9130.93007018704
"AV14",4,2020,"NW",2010,58.9,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",4,2020,"NW",2010,58.9,0.17008125,"CANO",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",4,2020,"NW",2010,58.9,0.17008125,"TSHE",52,14,168,15,11,393.929371991328,146.988571638555,540.917943629883
"AV14",5,2010,"NW",2010,65.9,0.17008125,"ABAM",16,7,0,0,0,94.0726858486753,41.1568000587954,135.229485907471
"AV14",5,2010,"NW",2010,65.9,0.17008125,"TSHE",264,106,67,0,0,1552.19931650314,623.231543747474,2175.43086025062
"AV14",5,2011,"NW",2010,65.9,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",5,2011,"NW",2010,65.9,0.17008125,"TSHE",29,17,54,0,0,170.506743100724,99.9522287142175,270.458971814941
"AV14",5,2011,"NW",2010,65.9,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",5,2012,"NW",2010,65.9,0.17008125,"ABAM",6,0,0,0,0,35.2772571932532,0,35.2772571932532
"AV14",5,2012,"NW",2010,65.9,0.17008125,"TSHE",314,13,55,0,0,1846.17645978025,76.4340572520487,1922.6105170323
"AV14",5,2013,"NW",2010,65.9,0.17008125,"TSHE",21,4,52,18,1,229.302171756146,29.397714327711,258.699886083857
"AV14",5,2014,"NW",2010,65.9,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",5,2014,"NW",2010,65.9,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AV14",5,2014,"NW",2010,65.9,0.17008125,"THPL",0,3,0,0,0,0,17.6386285966266,17.6386285966266
"AV14",5,2014,"NW",2010,65.9,0.17008125,"TSHE",227,346,84,88,221,1852.05600264579,3333.70080476243,5185.75680740822
"AV14",5,2015,"NW",2010,65.9,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",5,2015,"NW",2010,65.9,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",5,2015,"NW",2010,65.9,0.17008125,"TSHE",49,14,17,5,5,317.495314739279,111.711314445302,429.206629184581
"AV14",5,2015,"NW",2010,65.9,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",5,2016,"NW",2010,65.9,0.17008125,"TSHE",274,42,86,269,89,3192.59177598942,770.220115386029,3962.81189137545
"AV14",5,2017,"NW",2010,65.9,0.17008125,"TSHE",180,20,34,34,4,1258.22217322603,141.109028773013,1399.33120199904
"AV14",5,2017,"NW",2010,65.9,0.17008125,"ABAM",17,1,0,0,0,99.9522287142175,5.8795428655422,105.83177157976
"AV14",5,2018,"NW",2010,65.9,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AV14",5,2018,"NW",2010,65.9,0.17008125,"TSHE",40,2,17,4,0,258.699886083857,11.7590857310844,270.458971814941
"AV14",5,2019,"NW",2010,65.9,0.17008125,"ABAM",5,5,0,0,0,29.397714327711,29.397714327711,58.795428655422
"AV14",5,2019,"NW",2010,65.9,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AV14",5,2019,"NW",2010,65.9,0.17008125,"TSHE",596,133,39,33,13,3698.23246242605,858.413258369162,4556.64572079521
"AV14",5,2020,"NW",2010,65.9,0.17008125,"TSHE",39,0,87,0,0,229.302171756146,0,229.302171756146
"AV14",6,2010,"NW",2010,68.6,0.17008125,"TSHE",365,31,37,0,0,2146.0331459229,182.265828831808,2328.29897475471
"AV14",6,2010,"NW",2010,68.6,0.17008125,"ABAM",13,7,0,0,0,76.4340572520487,41.1568000587954,117.590857310844
"AV14",6,2010,"NW",2010,68.6,0.17008125,"PSME",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AV14",6,2010,"NW",2010,68.6,0.17008125,"ABPR",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AV14",6,2011,"NW",2010,68.6,0.17008125,"TSHE",33,17,33,0,0,194.024914562893,99.9522287142175,293.97714327711
"AV14",6,2012,"NW",2010,68.6,0.17008125,"ABAM",7,0,0,0,0,41.1568000587954,0,41.1568000587954
"AV14",6,2012,"NW",2010,68.6,0.17008125,"TSHE",265,13,41,0,0,1558.07885936868,76.4340572520487,1634.51291662073
"AV14",6,2013,"NW",2010,68.6,0.17008125,"TSHE",16,0,19,9,0,146.988571638555,0,146.988571638555
"AV14",6,2014,"NW",2010,68.6,0.17008125,"ABAM",4,1,0,0,0,23.5181714621688,5.8795428655422,29.397714327711
"AV14",6,2014,"NW",2010,68.6,0.17008125,"TSHE",313,314,71,169,143,2833.93966119134,2686.95108955279,5520.89075074413
"AV14",6,2015,"NW",2010,68.6,0.17008125,"TSHE",51,10,19,3,0,317.495314739279,58.795428655422,376.290743394701
"AV14",6,2016,"NW",2010,68.6,0.17008125,"TSHE",248,65,38,78,16,1916.73097416676,476.242972108919,2392.97394627568
"AV14",6,2016,"NW",2010,68.6,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AV14",6,2017,"NW",2010,68.6,0.17008125,"TSHE",223,41,18,43,0,1563.95840223423,241.06125748723,1805.01965972146
"AV14",6,2017,"NW",2010,68.6,0.17008125,"ABAM",14,2,0,0,0,82.3136001175909,11.7590857310844,94.0726858486753
"AV14",6,2018,"NW",2010,68.6,0.17008125,"TSHE",39,6,21,0,0,229.302171756146,35.2772571932532,264.579428949399
"AV14",6,2019,"NW",2010,68.6,0.17008125,"CANO",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AV14",6,2019,"NW",2010,68.6,0.17008125,"ABAM",8,0,0,0,0,47.0363429243376,0,47.0363429243376
"AV14",6,2019,"NW",2010,68.6,0.17008125,"TSHE",830,37,8,55,6,5203.39543600485,252.820343218315,5456.21577922317
"AV14",6,2020,"NW",2010,68.6,0.17008125,"TSHE",85,9,69,5,0,529.158857898798,52.9158857898798,582.074743688678
"AX15",1,2009,"SW",2009,41.9,0.17008125,"THPL",1,0,12,0,0,5.8795428655422,0,5.8795428655422
"AX15",1,2009,"SW",2009,41.9,0.17008125,"TSHE",5,9,5,0,0,29.397714327711,52.9158857898798,82.3136001175909
"AX15",1,2010,"SW",2009,41.9,0.17008125,"THPL",9,1,1,0,0,52.9158857898798,5.8795428655422,58.795428655422
"AX15",1,2010,"SW",2009,41.9,0.17008125,"TSHE",267,107,7,0,0,1569.83794509977,629.111086613016,2198.94903171278
"AX15",1,2011,"SW",2009,41.9,0.17008125,"THPL",3,0,5,0,0,17.6386285966266,0,17.6386285966266
"AX15",1,2011,"SW",2009,41.9,0.17008125,"TSHE",14,2,19,0,0,82.3136001175909,11.7590857310844,94.0726858486753
"AX15",1,2012,"SW",2009,41.9,0.17008125,"TSHE",232,68,8,0,0,1364.05394480579,399.80891485687,1763.86285966266
"AX15",1,2012,"SW",2009,41.9,0.17008125,"THPL",40,7,2,0,0,235.181714621688,41.1568000587954,276.338514680484
"AX15",1,2013,"SW",2009,41.9,0.17008125,"TSHE",10,13,7,0,0,58.795428655422,76.4340572520487,135.229485907471
"AX15",1,2013,"SW",2009,41.9,0.17008125,"THPL",3,2,25,0,0,17.6386285966266,11.7590857310844,29.397714327711
"AX15",1,2014,"SW",2009,41.9,0.17008125,"PSME",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AX15",1,2014,"SW",2009,41.9,0.17008125,"THPL",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AX15",1,2014,"SW",2009,41.9,0.17008125,"TSHE",43,67,5,0,0,252.820343218315,393.929371991328,646.749715209643
"AX15",1,2015,"SW",2009,41.9,0.17008125,"THPL",0,4,12,10,76,58.795428655422,470.363429243376,529.158857898798
"AX15",1,2015,"SW",2009,41.9,0.17008125,"TSHE",25,52,0,0,0,146.988571638555,305.736229008195,452.72480064675
"AX15",1,2016,"SW",2009,41.9,0.17008125,"THPL",0,0,13,24,19,141.109028773013,111.711314445302,252.820343218315
"AX15",1,2016,"SW",2009,41.9,0.17008125,"PSME",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AX15",1,2016,"SW",2009,41.9,0.17008125,"TSHE",57,33,4,3,0,352.772571932532,194.024914562893,546.797486495425
"AX15",1,2017,"SW",2009,41.9,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AX15",1,2017,"SW",2009,41.9,0.17008125,"TSHE",71,97,6,0,0,417.447543453497,570.315657957594,987.76320141109
"AX15",1,2017,"SW",2009,41.9,0.17008125,"PSME",2,4,0,0,0,11.7590857310844,23.5181714621688,35.2772571932532
"AX15",1,2017,"SW",2009,41.9,0.17008125,"THPL",36,1,3,5,0,241.06125748723,5.8795428655422,246.940800352773
"AX15",1,2018,"SW",2009,41.9,0.17008125,"TSHE",12,3,3,6,2,105.83177157976,29.397714327711,135.229485907471
"AX15",1,2018,"SW",2009,41.9,0.17008125,"THPL",5,2,0,0,0,29.397714327711,11.7590857310844,41.1568000587954
"AX15",1,2019,"SW",2009,41.9,0.17008125,"THPL",74,16,4,10,0,493.881600705545,94.0726858486753,587.95428655422
"AX15",1,2019,"SW",2009,41.9,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AX15",1,2019,"SW",2009,41.9,0.17008125,"TSHE",771,12,7,19,0,4644.83886377834,70.5545143865065,4715.39337816485
"AX15",1,2020,"SW",2009,41.9,0.17008125,"THPL",12,4,22,46,29,341.013486201448,194.024914562893,535.038400764341
"AX15",1,2020,"SW",2009,41.9,0.17008125,"TSHE",38,5,6,3,2,241.06125748723,41.1568000587954,282.218057546026
"AX15",2,2009,"SW",2009,46.7,0.17008125,"THPL",1,1,2,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AX15",2,2009,"SW",2009,46.7,0.17008125,"TSHE",1,2,3,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"AX15",2,2010,"SW",2009,46.7,0.17008125,"TSHE",187,92,4,0,0,1099.47451585639,540.917943629883,1640.39245948627
"AX15",2,2010,"SW",2009,46.7,0.17008125,"THPL",11,0,0,0,0,64.6749715209642,0,64.6749715209642
"AX15",2,2011,"SW",2009,46.7,0.17008125,"THPL",1,0,1,0,0,5.8795428655422,0,5.8795428655422
"AX15",2,2011,"SW",2009,46.7,0.17008125,"TSHE",16,7,6,0,0,94.0726858486753,41.1568000587954,135.229485907471
"AX15",2,2012,"SW",2009,46.7,0.17008125,"TSHE",179,86,10,0,0,1052.43817293205,505.64068643663,1558.07885936868
"AX15",2,2012,"SW",2009,46.7,0.17008125,"THPL",23,0,0,0,0,135.229485907471,0,135.229485907471
"AX15",2,2013,"SW",2009,46.7,0.17008125,"THPL",0,2,5,0,0,0,11.7590857310844,11.7590857310844
"AX15",2,2013,"SW",2009,46.7,0.17008125,"TSHE",15,9,1,0,0,88.1931429831331,52.9158857898798,141.109028773013
"AX15",2,2014,"SW",2009,46.7,0.17008125,"TSHE",87,98,1,0,0,511.520229302172,576.195200823136,1087.71543012531
"AX15",2,2014,"SW",2009,46.7,0.17008125,"THPL",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AX15",2,2014,"SW",2009,46.7,0.17008125,"PSME",3,2,0,0,0,17.6386285966266,11.7590857310844,29.397714327711
"AX15",2,2015,"SW",2009,46.7,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AX15",2,2015,"SW",2009,46.7,0.17008125,"TSHE",45,20,0,0,0,264.579428949399,117.590857310844,382.170286260243
"AX15",2,2015,"SW",2009,46.7,0.17008125,"THPL",1,1,0,0,5,5.8795428655422,35.2772571932532,41.1568000587954
"AX15",2,2016,"SW",2009,46.7,0.17008125,"TSHE",66,49,3,5,8,417.447543453497,335.133943335906,752.581486789402
"AX15",2,2016,"SW",2009,46.7,0.17008125,"PSME",1,4,0,0,0,5.8795428655422,23.5181714621688,29.397714327711
"AX15",2,2017,"SW",2009,46.7,0.17008125,"TSHE",85,18,6,1,0,505.64068643663,105.83177157976,611.472458016389
"AX15",2,2017,"SW",2009,46.7,0.17008125,"PSME",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AX15",2,2017,"SW",2009,46.7,0.17008125,"THPL",18,5,0,0,0,105.83177157976,29.397714327711,135.229485907471
"AX15",2,2018,"SW",2009,46.7,0.17008125,"THPL",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AX15",2,2018,"SW",2009,46.7,0.17008125,"TSHE",16,3,2,0,0,94.0726858486753,17.6386285966266,111.711314445302
"AX15",2,2018,"SW",2009,46.7,0.17008125,"PSME",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AX15",2,2019,"SW",2009,46.7,0.17008125,"TSHE",677,109,3,0,0,3980.45051997207,640.8701723441,4621.32069231617
"AX15",2,2019,"SW",2009,46.7,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AX15",2,2019,"SW",2009,46.7,0.17008125,"THPL",36,3,0,0,0,211.663543159519,17.6386285966266,229.302171756146
"AX15",2,2020,"SW",2009,46.7,0.17008125,"TSHE",20,6,4,0,0,117.590857310844,35.2772571932532,152.868114504097
"AX15",2,2020,"SW",2009,46.7,0.17008125,"THPL",2,0,7,12,0,82.3136001175909,0,82.3136001175909
"AX15",3,2009,"SW",2009,53.1,0.17008125,"TSHE",13,25,2,0,0,76.4340572520487,146.988571638555,223.422628890604
"AX15",3,2009,"SW",2009,53.1,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AX15",3,2010,"SW",2009,53.1,0.17008125,"TSHE",124,257,2,0,0,729.063315327233,1511.04251644435,2240.10583177158
"AX15",3,2010,"SW",2009,53.1,0.17008125,"THPL",8,0,0,0,0,47.0363429243376,0,47.0363429243376
"AX15",3,2011,"SW",2009,53.1,0.17008125,"TSHE",21,6,4,0,0,123.470400176386,35.2772571932532,158.74765736964
"AX15",3,2012,"SW",2009,53.1,0.17008125,"TSHE",233,56,3,0,0,1369.93348767133,329.254400470363,1699.1878881417
"AX15",3,2012,"SW",2009,53.1,0.17008125,"THPL",11,4,0,0,0,64.6749715209642,23.5181714621688,88.1931429831331
"AX15",3,2013,"SW",2009,53.1,0.17008125,"TSHE",7,10,1,0,0,41.1568000587954,58.795428655422,99.9522287142175
"AX15",3,2013,"SW",2009,53.1,0.17008125,"THPL",1,0,3,0,0,5.8795428655422,0,5.8795428655422
"AX15",3,2014,"SW",2009,53.1,0.17008125,"ALRU",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AX15",3,2014,"SW",2009,53.1,0.17008125,"PSME",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AX15",3,2014,"SW",2009,53.1,0.17008125,"TSHE",47,70,0,0,0,276.338514680484,411.568000587954,687.906515268438
"AX15",3,2015,"SW",2009,53.1,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AX15",3,2015,"SW",2009,53.1,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AX15",3,2015,"SW",2009,53.1,0.17008125,"TSHE",55,18,1,0,0,323.374857604821,105.83177157976,429.206629184581
"AX15",3,2016,"SW",2009,53.1,0.17008125,"THPL",0,0,1,1,1,5.8795428655422,5.8795428655422,11.7590857310844
"AX15",3,2016,"SW",2009,53.1,0.17008125,"TSHE",57,50,2,1,0,341.013486201448,293.97714327711,634.990629478558
"AX15",3,2016,"SW",2009,53.1,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AX15",3,2017,"SW",2009,53.1,0.17008125,"PSME",7,0,0,0,0,41.1568000587954,0,41.1568000587954
"AX15",3,2017,"SW",2009,53.1,0.17008125,"TSHE",72,9,3,0,1,423.327086319039,58.795428655422,482.122514974461
"AX15",3,2017,"SW",2009,53.1,0.17008125,"THPL",92,75,0,0,0,540.917943629883,440.965714915665,981.883658545548
"AX15",3,2018,"SW",2009,53.1,0.17008125,"THPL",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AX15",3,2018,"SW",2009,53.1,0.17008125,"TSHE",23,2,7,2,0,146.988571638555,11.7590857310844,158.74765736964
"AX15",3,2019,"SW",2009,53.1,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AX15",3,2019,"SW",2009,53.1,0.17008125,"TSHE",740,37,2,1,0,4356.74126336677,217.543086025062,4574.28434939184
"AX15",3,2019,"SW",2009,53.1,0.17008125,"THPL",16,2,0,0,0,94.0726858486753,11.7590857310844,105.83177157976
"AX15",3,2020,"SW",2009,53.1,0.17008125,"TSME",6,2,0,0,0,35.2772571932532,11.7590857310844,47.0363429243376
